INPUT_fuel_oxidizer_ratio,INPUT_acac_amount,INPUT_concentration,INPUT_anneal_temperature,sample,conductance_mean,conductance_std,conductance_mean_nz,conductance_std_nz,conductive_fraction,condxrf_avg,condxrf_std,condxrf_count,manual,condxrfman_avg,condxrfman_std
1.1582394311284356,0.8557005027071509,0.006712816190883493,210.98619079589844,49,0.06582417328419972,0.07958738481621506,0.11201657558890127,0.07486558568435639,0.5876288659793815,3.8704577292925023e-07,1.7724537375371207e-07,39,False,3.8704577292925023e-07,1.7724537375371207e-07
0.4014082139553659,0.9930335402128956,0.006607534882364009,225.626708984375,50,0.019302590782592832,0.04159206156819239,0.06686968949683945,0.05302894775386922,0.28865979381443296,2.1796384348045315e-07,2.0222418398561688e-07,24,False,2.1796384348045315e-07,2.0222418398561688e-07
2.122894599444685,0.1564733908908031,0.007033235174489219,217.8981475830078,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.03852638395056559,0.3641352323628472,0.008737092798320056,241.0874786376953,52,0.005488329312873701,0.034831067838067865,0.06654599291859363,0.10318404431786646,0.08247422680412371,2.2468384679374825e-07,3.992627552717768e-07,7,False,2.2468384679374825e-07,3.992627552717768e-07
1.2264739373489864,0.9178080463959096,0.007995803919483952,221.8125305175781,53,0.015051272014630156,0.031987583288631154,0.058398935416765,0.03792861564758018,0.25773195876288657,1.7139179576918691e-07,1.0295055183771273e-07,21,False,1.7139179576918691e-07,1.0295055183771273e-07
2.116031347760061,0.7973476320537287,0.006622863424590655,247.32650756835938,54,0.020266776470332433,0.034785368611699494,0.059572039927946824,0.034860238460533995,0.3402061855670103,2.3787782175803037e-07,1.3227845999194285e-07,29,False,2.3787782175803037e-07,1.3227845999194285e-07
1.2724797958936152,0.37553189826321337,0.010563566992545136,229.0835723876953,55,0.032807048606187286,0.03430422821178048,0.0623977198980425,0.0197939165436065,0.5257731958762887,1.6895562359124986e-07,5.834595395971424e-08,38,False,1.6895562359124986e-07,5.834595395971424e-08
0.9859593284102828,0.19994140520960624,0.011299847101182012,222.42608642578125,56,0.021729883516521414,0.032509306169705765,0.06586870940945554,0.0172111645409133,0.32989690721649484,1.4446075356340618e-07,4.674205627561115e-08,27,False,1.4446075356340618e-07,4.674205627561115e-08
1.9717930486012016,0.27998273637010346,0.009350387247497129,193.2445068359375,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
2.267452823156593,0.6940803125987319,0.0061389244014229795,276.46014404296875,58,0.032184816936149635,0.039714423319138326,0.06371280087360234,0.03336983965559223,0.5051546391752577,2.7538220022720585e-07,1.4124193350385412e-07,45,False,2.7538220022720585e-07,1.4124193350385412e-07
1.8970154172885163,0.5515398449835759,0.008988482417727699,203.6941375732422,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,1e-07
0.19664367065200486,0.9604375890482534,0.008978010979419917,199.0947723388672,60,2.2303544567385715e-05,0.00021852921458207517,0.0021634438230364143,0.0,0.010309278350515464,5.1148486695300895e-09,0.0,1,True,0.0,1e-07
0.6387300650294385,0.8275339403146493,0.006030000722052936,192.97093200683597,61,0.010149187606367871,0.02199465010274176,0.031757135413473664,0.02876644951839996,0.31958762886597936,7.742185479891866e-08,5.4526492032826927e-08,27,False,7.742185479891866e-08,5.4526492032826927e-08
1.238585401318461,0.2473963027130492,0.0078693941319987,213.1377868652344,62,0.00012944356261579076,0.0004413802009141327,0.0010463354644776417,0.0007844680024544293,0.12371134020618554,2.286000739387399e-09,1.6760233197497025e-09,11,False,2.286000739387399e-09,1.6760233197497025e-09
0.8560318699600269,0.4525086484491211,0.006997181685562873,213.22091674804688,63,0.05125236783987177,0.05277531156251111,0.09380150340504832,0.033261538680730784,0.5463917525773195,3.1866802063896576e-07,1.2354478896331039e-07,46,False,3.1866802063896576e-07,1.2354478896331039e-07
