Unnamed: 0,Current,Voltage,sample,position
4,0.0008,0.073719,48,66
5,0.001,0.09192230000000001,48,66
0,0.0,0.000579357,48,67
1,0.0002,0.0192928,48,67
2,0.0004,0.038197,48,67
3,0.0006,0.0569034,48,67
4,0.0008,0.0757551,48,67
5,0.001,0.09447810000000001,48,67
0,0.0,0.000226498,48,68
1,0.0002,0.00571012,48,68
2,0.0004,0.011112700000000001,48,68
3,0.0006,0.0165582,48,68
4,0.0008,0.0219917,48,68
5,0.001,0.0273514,48,68
0,0.0,0.00023365,48,69
1,0.0002,0.00632048,48,69
2,0.0004,0.012362,48,69
3,0.0006,0.018389199999999998,48,69
4,0.0008,0.0244093,48,69
5,0.001,0.030434100000000002,48,69
0,0.0,0.000174046,48,7
1,0.0002,0.00448227,48,7
2,0.0004,0.00877619,48,7
3,0.0006,0.013008100000000002,48,7
4,0.0008,0.017302,48,7
5,0.001,0.021586400000000002,48,7
0,0.0,0.000360012,48,70
1,0.0002,0.0112867,48,70
2,0.0004,0.0222325,48,70
3,0.0006,0.0331116,48,70
4,0.0008,0.0441265,48,70
5,0.001,0.05494119999999999,48,70
0,0.0,0.000333786,48,71
1,0.0002,0.009875299999999998,48,71
2,0.0004,0.0194693,48,71
3,0.0006,0.028958299999999996,48,71
4,0.0008,0.038547500000000005,48,71
5,0.001,0.048043699999999995,48,71
0,0.0,0.000538826,48,72
1,0.0002,0.0168729,48,72
2,0.0004,0.033330900000000004,48,72
3,0.0006,0.049660199999999995,48,72
4,0.0008,0.0661135,48,72
5,0.001,0.08238789999999999,48,72
0,0.0,0.000498295,48,73
1,0.0002,0.019137900000000003,48,73
2,0.0004,0.0378799,48,73
3,0.0006,0.056476599999999995,48,73
4,0.0008,0.0751638,48,73
5,0.001,0.0936961,48,73
0,0.0,0.0005674359999999999,48,74
1,0.0002,0.0210238,48,74
2,0.0004,0.041647,48,74
3,0.0006,0.062077,48,74
4,0.0008,0.0827265,48,74
5,0.001,0.103121,48,74
0,0.0,0.0876451,48,75
1,0.0002,10.0021,48,75
2,0.0004,10.002,48,75
3,0.0006,10.0019,48,75
4,0.0008,10.0019,48,75
5,0.001,10.0019,48,75
0,0.0,0.11637,48,76
1,0.0002,1.9918799999999999,48,76
2,0.0004,10.0021,48,76
3,0.0006,10.002,48,76
4,0.0008,10.0019,48,76
5,0.001,10.0019,48,76
0,0.0,0.000319481,48,77
1,0.0002,0.00917435,48,77
2,0.0004,0.0179529,48,77
3,0.0006,0.737202,48,77
4,0.0008,2.18309,48,77
5,0.001,4.25384,48,77
0,0.0,0.000224113,48,78
1,0.0002,0.005488399999999999,48,78
2,0.0004,0.010836100000000001,48,78
3,0.0006,7.31125,48,78
4,0.0008,9.869639999999999,48,78
5,0.001,10.002,48,78
0,0.0,0.000295639,48,79
1,0.0002,0.00883341,48,79
2,0.0004,0.0172997,48,79
3,0.0006,0.0257158,48,79
4,0.0008,0.0342464,48,79
5,0.001,0.0426102,48,79
0,0.0,0.000209808,48,8
1,0.0002,0.00584841,48,8
2,0.0004,0.0114536,48,8
3,0.0006,0.0170064,48,8
4,0.0008,0.0225735,48,8
5,0.001,0.028142900000000002,48,8
0,0.0,0.000407696,48,80
1,0.0002,8.95157,48,80
2,0.0004,10.0022,48,80
3,0.0006,10.0019,48,80
4,0.0008,10.0019,48,80
5,0.001,10.0019,48,80
0,0.0,0.00048399,48,81
1,0.0002,0.0161076,48,81
2,0.0004,0.0318146,48,81
3,0.0006,0.0473404,48,81
4,0.0008,0.06305219999999999,48,81
5,0.001,0.0785828,48,81
0,0.0,0.000271797,48,82
1,0.0002,0.00769377,48,82
2,0.0004,0.015084700000000001,48,82
3,0.0006,0.0224137,48,82
4,0.0008,0.029835700000000003,48,82
5,0.001,0.037179000000000004,48,82
0,0.0,0.105853,48,83
1,0.0002,10.0022,48,83
2,0.0004,10.0021,48,83
3,0.0006,10.0019,48,83
4,0.0008,10.0019,48,83
5,0.001,10.0019,48,83
0,0.0,0.000312328,48,84
1,0.0002,0.009498600000000001,48,84
2,0.0004,0.018680099999999998,48,84
3,0.0006,0.0278115,48,84
4,0.0008,0.0370097,48,84
5,0.001,0.0461102,48,84
0,0.0,0.00014782,48,85
1,0.0002,8.76351,48,85
2,0.0004,10.0021,48,85
3,0.0006,10.0018,48,85
4,0.0008,10.0018,48,85
5,0.001,10.0019,48,85
0,0.0,0.00017166099999999998,48,86
1,0.0002,0.22098800000000002,48,86
2,0.0004,3.48155,48,86
3,0.0006,6.57758,48,86
4,0.0008,9.71288,48,86
5,0.001,10.0019,48,86
0,0.0,0.13552899999999998,48,87
1,0.0002,10.0022,48,87
2,0.0004,10.002,48,87
3,0.0006,10.0019,48,87
4,0.0008,10.0019,48,87
5,0.001,10.002,48,87
0,0.0,0.00208616,48,88
1,0.0002,0.0114918,48,88
2,0.0004,0.0219512,48,88
3,0.0006,0.0317574,48,88
4,0.0008,0.0418925,48,88
5,0.001,0.0519085,48,88
0,0.0,0.20391900000000002,48,89
1,0.0002,10.0022,48,89
2,0.0004,10.0021,48,89
3,0.0006,10.002,48,89
4,0.0008,10.002,48,89
5,0.001,10.002,48,89
0,0.0,0.000240803,48,9
1,0.0002,0.00757694,48,9
2,0.0004,0.0148821,48,9
3,0.0006,0.0221014,48,9
4,0.0008,0.029394599999999996,48,9
5,0.001,0.0366426,48,9
0,0.0,0.00142336,48,90
1,0.0002,1.00225,48,90
2,0.0004,4.3133300000000006,48,90
3,0.0006,7.378080000000001,48,90
4,0.0008,6.600969999999999,48,90
5,0.001,6.32511,48,90
0,0.0,0.203574,48,91
1,0.0002,10.0021,48,91
2,0.0004,10.002,48,91
3,0.0006,10.0018,48,91
4,0.0008,10.0019,48,91
5,0.001,10.0018,48,91
0,0.0,0.31755900000000004,48,92
1,0.0002,10.0022,48,92
2,0.0004,10.0021,48,92
3,0.0006,10.0019,48,92
4,0.0008,10.0019,48,92
5,0.001,10.0019,48,92
0,0.0,1.03711,48,93
1,0.0002,10.0022,48,93
2,0.0004,10.0021,48,93
3,0.0006,10.002,48,93
4,0.0008,10.002,48,93
5,0.001,10.002,48,93
0,0.0,0.657825,48,94
1,0.0002,10.0021,48,94
2,0.0004,10.002,48,94
3,0.0006,10.0018,48,94
4,0.0008,10.0019,48,94
5,0.001,10.0019,48,94
0,0.0,4.18015,48,95
1,0.0002,10.0015,48,95
2,0.0004,10.0021,48,95
3,0.0006,10.002,48,95
4,0.0008,10.002,48,95
5,0.001,10.0019,48,95
0,0.0,4.390630000000001,48,96
1,0.0002,10.0019,48,96
2,0.0004,10.0018,48,96
3,0.0006,10.0018,48,96
4,0.0008,10.0018,48,96
5,0.001,10.0018,48,96
0,0.0,0.000898838,41,0
1,0.0002,10.0021,41,0
2,0.0004,10.0019,41,0
3,0.0006,10.0018,41,0
4,0.0008,10.0018,41,0
5,0.001,10.0018,41,0
0,0.0,0.00132322,41,1
1,0.0002,10.0022,41,1
2,0.0004,10.0021,41,1
3,0.0006,10.0019,41,1
4,0.0008,10.0019,41,1
5,0.001,10.0019,41,1
0,0.0,0.00100613,41,10
1,0.0002,10.0021,41,10
2,0.0004,10.002,41,10
3,0.0006,10.0018,41,10
4,0.0008,10.0019,41,10
5,0.001,10.0018,41,10
0,0.0,0.00181675,41,11
1,0.0002,10.0022,41,11
2,0.0004,10.0021,41,11
3,0.0006,10.0019,41,11
4,0.0008,10.0019,41,11
5,0.001,10.0019,41,11
0,0.0,5.24521e-05,41,12
1,0.0002,0.0012517000000000001,41,12
2,0.0004,0.00240326,41,12
3,0.0006,0.00349045,41,12
4,0.0008,0.00460386,41,12
5,0.001,0.00570297,41,12
0,0.0,9.05991e-05,41,13
1,0.0002,0.00150681,41,13
2,0.0004,0.0028491,41,13
3,0.0006,0.00419855,41,13
4,0.0008,0.00558853,41,13
5,0.001,0.00696421,41,13
0,0.0,0.00010252,41,14
1,0.0002,0.00165939,41,14
2,0.0004,0.00319958,41,14
3,0.0006,0.004704,41,14
4,0.0008,0.00623226,41,14
5,0.001,0.00772238,41,14
0,0.0,8.583069999999999e-05,41,15
1,0.0002,0.00183105,41,15
2,0.0004,0.00355005,41,15
3,0.0006,0.00524759,41,15
4,0.0008,0.00688791,41,15
5,0.001,0.00860691,41,15
0,0.0,0.00023841900000000002,41,16
1,0.0002,0.00837803,41,16
2,0.0004,0.0164843,41,16
3,0.0006,0.0245452,41,16
4,0.0008,0.03263,41,16
5,0.001,0.04071,41,16
0,0.0,0.614345,41,17
1,0.0002,10.0023,41,17
2,0.0004,10.0022,41,17
3,0.0006,10.002,41,17
4,0.0008,10.002,41,17
5,0.001,10.002,41,17
0,0.0,9.77516e-05,41,18
1,0.0002,0.00161409,41,18
2,0.0004,0.0030756,41,18
3,0.0006,0.00455379,41,18
4,0.0008,0.00599861,41,18
5,0.001,0.00744343,41,18
0,0.0,0.000140667,41,19
1,0.0002,0.00177622,41,19
2,0.0004,0.00335455,41,19
3,0.0006,0.00497103,41,19
4,0.0008,0.00656843,41,19
5,0.001,0.00815868,41,19
0,0.0,0.00106096,41,2
1,0.0002,10.0022,41,2
2,0.0004,10.0021,41,2
3,0.0006,10.0019,41,2
4,0.0008,10.0019,41,2
5,0.001,10.0019,41,2
0,0.0,0.000994205,41,20
1,0.0002,10.0021,41,20
2,0.0004,10.002,41,20
3,0.0006,10.0018,41,20
4,0.0008,10.0018,41,20
5,0.001,10.0019,41,20
0,0.0,9.77516e-05,41,21
1,0.0002,0.00267506,41,21
2,0.0004,0.00518084,41,21
3,0.0006,0.00768185,41,21
4,0.0008,0.0102162,41,21
5,0.001,0.0127053,41,21
0,0.0,6.19888e-05,41,22
1,0.0002,0.00108957,41,22
2,0.0004,0.00208139,41,22
3,0.0006,0.00305414,41,22
4,0.0008,0.00404358,41,22
5,0.001,0.0049901,41,22
0,0.0,5.24521e-05,41,23
1,0.0002,0.00106573,41,23
2,0.0004,0.00202417,41,23
3,0.0006,0.00292063,41,23
4,0.0008,0.00388145,41,23
5,0.001,0.00478983,41,23
0,0.0,6.67572e-05,41,24
1,0.0002,0.00112295,41,24
2,0.0004,0.00217915,41,24
3,0.0006,0.00314713,41,24
4,0.0008,0.00416517,41,24
5,0.001,0.00517607,41,24
0,0.0,0.185275,41,25
1,0.0002,10.0022,41,25
2,0.0004,10.0021,41,25
3,0.0006,10.0019,41,25
4,0.0008,10.0019,41,25
5,0.001,10.0019,41,25
0,0.0,0.214081,41,26
1,0.0002,10.0022,41,26
2,0.0004,10.0021,41,26
3,0.0006,10.0019,41,26
4,0.0008,10.0019,41,26
5,0.001,10.0019,41,26
0,0.0,-0.383506,41,27
1,0.0002,0.00636578,41,27
2,0.0004,0.05239490000000001,41,27
3,0.0006,0.0750184,41,27
4,0.0008,0.0843453,41,27
5,0.001,0.0923729,41,27
0,0.0,0.000247955,41,28
1,0.0002,0.00570536,41,28
2,0.0004,0.0111532,41,28
3,0.0006,0.016551,41,28
4,0.0008,0.022018,41,28
5,0.001,0.027391900000000004,41,28
0,0.0,0.000166893,41,29
1,0.0002,0.00224829,41,29
2,0.0004,0.00432253,41,29
3,0.0006,0.00638008,41,29
4,0.0008,0.00842571,41,29
5,0.001,0.010469,41,29
0,0.0,5.15718,41,3
1,0.0002,10.0017,41,3
2,0.0004,10.0016,41,3
3,0.0006,10.0016,41,3
4,0.0008,10.0015,41,3
5,0.001,10.0016,41,3
0,0.0,0.00016450900000000002,41,30
1,0.0002,0.00237226,41,30
2,0.0004,0.00457525,41,30
3,0.0006,0.00672102,41,30
4,0.0008,0.00891685,41,30
5,0.001,0.0110722,41,30
0,0.0,0.00101328,41,31
1,0.0002,10.0022,41,31
2,0.0004,10.0021,41,31
3,0.0006,10.0019,41,31
4,0.0008,10.0019,41,31
5,0.001,10.0019,41,31
0,0.0,0.000319481,41,32
1,0.0002,0.00982761,41,32
2,0.0004,0.0193357,41,32
3,0.0006,0.0287724,41,32
4,0.0008,0.0384569,41,32
5,0.001,0.048005599999999995,41,32
0,0.0,7.62939e-05,41,33
1,0.0002,0.0011300999999999998,41,33
2,0.0004,0.00211477,41,33
3,0.0006,0.00315666,41,33
4,0.0008,0.00415325,41,33
5,0.001,0.00517607,41,33
0,0.0,0.000190735,41,34
1,0.0002,0.0057435,41,34
2,0.0004,0.0112796,41,34
3,0.0006,0.0167918,41,34
4,0.0008,0.022280200000000003,41,34
5,0.001,0.027770999999999997,41,34
0,0.0,7.39098e-05,41,35
1,0.0002,0.00018596599999999997,41,35
2,0.0004,0.00023365,41,35
3,0.0006,0.000305176,41,35
4,0.0008,0.000395775,41,35
5,0.001,0.00041723300000000004,41,35
0,0.0,-0.74343,41,36
1,0.0002,-0.224938,41,36
2,0.0004,-0.0981808,41,36
3,0.0006,-0.0342488,41,36
4,0.0008,0.00244617,41,36
5,0.001,0.026540800000000003,41,36
0,0.0,0.000550747,41,37
1,0.0002,0.0192142,41,37
2,0.0004,0.037972900000000004,41,37
3,0.0006,0.056583900000000006,41,37
4,0.0008,0.0753307,41,37
5,0.001,0.0938988,41,37
0,0.0,4.228680000000001,41,38
1,0.0002,10.0015,41,38
2,0.0004,10.0022,41,38
3,0.0006,10.0019,41,38
4,0.0008,10.0019,41,38
5,0.001,10.0019,41,38
0,0.0,0.00012397799999999998,41,39
1,0.0002,0.00253201,41,39
2,0.0004,0.00492096,41,39
3,0.0006,0.00729322,41,39
4,0.0008,0.0096488,41,39
5,0.001,0.012033,41,39
0,0.0,4.94267,41,4
1,0.0002,10.0018,41,4
2,0.0004,10.0015,41,4
3,0.0006,10.0015,41,4
4,0.0008,10.0015,41,4
5,0.001,10.0015,41,4
0,0.0,8.583069999999999e-05,41,40
1,0.0002,0.00173807,41,40
2,0.0004,0.00331879,41,40
3,0.0006,0.00488758,41,40
4,0.0008,0.006468300000000001,41,40
5,0.001,0.00805378,41,40
0,0.0,0.000104904,41,41
1,0.0002,0.0017643000000000001,41,41
2,0.0004,0.00341177,41,41
3,0.0006,0.00497341,41,41
4,0.0008,0.0066328,41,41
5,0.001,0.00819921,41,41
0,0.0,0.000140667,41,42
1,0.0002,0.00294447,41,42
2,0.0004,0.00576496,41,42
3,0.0006,0.00853539,41,42
4,0.0008,0.0113273,41,42
5,0.001,0.0140882,41,42
0,0.0,0.00016450900000000002,41,43
1,0.0002,0.0038743000000000002,41,43
2,0.0004,0.00747204,41,43
3,0.0006,0.0110626,41,43
4,0.0008,0.0147319,41,43
5,0.001,0.018358199999999998,41,43
0,0.0,0.000193119,41,44
1,0.0002,0.00481367,41,44
2,0.0004,0.00941753,41,44
3,0.0006,0.014002299999999999,41,44
4,0.0008,0.018594299999999998,41,44
5,0.001,0.02316,41,44
0,0.0,0.00020265599999999998,41,45
1,0.0002,0.00485182,41,45
2,0.0004,0.00941992,41,45
3,0.0006,0.013985599999999999,41,45
4,0.0008,0.018768299999999998,41,45
5,0.001,0.023334,41,45
0,0.0,8.10623e-05,41,46
1,0.0002,0.0009846689999999999,41,46
2,0.0004,0.00180006,41,46
3,0.0006,0.00252724,41,46
4,0.0008,0.00335932,41,46
5,0.001,0.00415325,41,46
0,0.0,5.72205e-05,41,47
1,0.0002,0.000276566,41,47
2,0.0004,0.00042915300000000004,41,47
3,0.0006,0.0006246569999999999,41,47
4,0.0008,0.000755787,41,47
5,0.001,0.000941753,41,47
0,0.0,0.0928903,41,48
1,0.0002,10.0022,41,48
2,0.0004,10.002,41,48
3,0.0006,10.0019,41,48
4,0.0008,10.0019,41,48
5,0.001,10.0019,41,48
0,0.0,0.00013113,41,49
1,0.0002,0.00222445,41,49
2,0.0004,0.00433207,41,49
3,0.0006,0.00643492,41,49
4,0.0008,0.00853777,41,49
5,0.001,0.010571500000000001,41,49
0,0.0,9.53674e-05,41,5
1,0.0002,0.00118017,41,5
2,0.0004,0.00217915,41,5
3,0.0006,0.00320673,41,5
4,0.0008,0.00420094,41,5
5,0.001,0.00522137,41,5
0,0.0,9.29832e-05,41,50
1,0.0002,0.00071764,41,50
2,0.0004,0.00132799,41,50
3,0.0006,0.00186443,41,50
4,0.0008,0.00247002,41,50
5,0.001,0.0030303,41,50
0,0.0,0.000112057,41,51
1,0.0002,0.00184059,41,51
2,0.0004,0.00355244,41,51
3,0.0006,0.00524521,41,51
4,0.0008,0.00691652,41,51
5,0.001,0.00863791,41,51
0,0.0,8.82149e-05,41,52
1,0.0002,0.00206709,41,52
2,0.0004,0.00402451,41,52
3,0.0006,0.00593901,41,52
4,0.0008,0.00788212,41,52
5,0.001,0.00980854,41,52
0,0.0,0.0397825,41,53
1,0.0002,10.0022,41,53
2,0.0004,10.0021,41,53
3,0.0006,10.0019,41,53
4,0.0008,10.0019,41,53
5,0.001,10.0019,41,53
0,0.0,0.40074299999999996,41,54
1,0.0002,10.0022,41,54
2,0.0004,10.002,41,54
3,0.0006,10.002,41,54
4,0.0008,10.0019,41,54
5,0.001,10.0019,41,54
0,0.0,0.00105619,41,55
1,0.0002,0.037972900000000004,41,55
2,0.0004,0.075202,41,55
3,0.0006,0.11202100000000001,41,55
4,0.0008,0.149255,41,55
5,0.001,0.186102,41,55
0,0.0,0.00033140199999999996,41,56
1,0.0002,0.0116229,41,56
2,0.0004,0.022933500000000002,41,56
3,0.0006,0.034120099999999993,41,56
4,0.0008,0.0454307,41,56
5,0.001,0.056624400000000005,41,56
0,0.0,3.57628e-05,41,57
1,0.0002,-0.000228882,41,57
2,0.0004,-0.000543594,41,57
3,0.0006,-0.000908375,41,57
4,0.0008,-0.00123262,41,57
5,0.001,-0.00159025,41,57
0,0.0,0.000212193,41,58
1,0.0002,0.00549555,41,58
2,0.0004,0.0107861,41,58
3,0.0006,0.0160146,41,58
4,0.0008,0.0213122,41,58
5,0.001,0.0264883,41,58
0,0.0,0.000133514,41,59
1,0.0002,0.00291109,41,59
2,0.0004,0.00561953,41,59
3,0.0006,0.00826597,41,59
4,0.0008,0.0109863,41,59
5,0.001,0.0136924,41,59
0,0.0,0.00010252,41,6
1,0.0002,0.00155687,41,6
2,0.0004,0.00299454,41,6
3,0.0006,0.00442505,41,6
4,0.0008,0.0058341,41,6
5,0.001,0.00728607,41,6
0,0.0,9.77516e-05,41,60
1,0.0002,0.0012207000000000001,41,60
2,0.0004,0.00223398,41,60
3,0.0006,0.0032711,41,60
4,0.0008,0.00427246,41,60
5,0.001,0.00527859,41,60
0,0.0,7.86781e-05,41,61
1,0.0002,0.000503063,41,61
2,0.0004,0.000879765,41,61
3,0.0006,0.00124931,41,61
4,0.0008,0.00160933,41,61
5,0.001,0.00199556,41,61
0,0.0,0.000112057,41,62
1,0.0002,0.00161409,41,62
2,0.0004,0.00308752,41,62
3,0.0006,0.00456333,41,62
4,0.0008,0.00599861,41,62
5,0.001,0.0074482,41,62
0,0.0,0.49296899999999994,41,63
1,0.0002,10.0022,41,63
2,0.0004,10.002,41,63
3,0.0006,10.002,41,63
4,0.0008,10.0019,41,63
5,0.001,10.0019,41,63
0,0.0,4.75844,41,64
1,0.0002,10.002,41,64
2,0.0004,10.0017,41,64
3,0.0006,10.0018,41,64
4,0.0008,10.0017,41,64
5,0.001,10.0018,41,64
0,0.0,4.59276,41,65
1,0.0002,10.0021,41,65
2,0.0004,10.0018,41,65
3,0.0006,10.0018,41,65
4,0.0008,10.0018,41,65
5,0.001,10.0018,41,65
0,0.0,0.250125,41,66
1,0.0002,10.0022,41,66
2,0.0004,10.0021,41,66
3,0.0006,10.002,41,66
4,0.0008,10.0021,41,66
5,0.001,10.002,41,66
0,0.0,0.000255108,41,67
1,0.0002,0.00694036,41,67
2,0.0004,0.013659000000000001,41,67
3,0.0006,0.020294200000000002,41,67
4,0.0008,0.0269842,41,67
5,0.001,0.0335407,41,67
0,0.0,9.77516e-05,41,68
1,0.0002,0.00034809099999999997,41,68
2,0.0004,0.0005364419999999999,41,68
3,0.0006,0.000710487,41,68
4,0.0008,0.000927448,41,68
5,0.001,0.00113249,41,68
0,0.0,0.000498295,41,69
1,0.0002,0.0162244,41,69
2,0.0004,0.0321126,41,69
3,0.0006,0.047855400000000006,41,69
4,0.0008,0.0637197,41,69
5,0.001,0.0793982,41,69
0,0.0,7.62939e-05,41,7
1,0.0002,0.00158548,41,7
2,0.0004,0.00293255,41,7
3,0.0006,0.00432253,41,7
4,0.0008,0.00574827,41,7
5,0.001,0.00713348,41,7
0,0.0,0.000607967,41,70
1,0.0002,0.0223804,41,70
2,0.0004,0.044300599999999996,41,70
3,0.0006,0.0660419,41,70
4,0.0008,0.08794550000000001,41,70
5,0.001,0.10971099999999999,41,70
0,0.0,0.000605583,41,71
1,0.0002,0.021975,41,71
2,0.0004,0.0434089,41,71
3,0.0006,0.0646996,41,71
4,0.0008,0.08619310000000001,41,71
5,0.001,0.107465,41,71
0,0.0,0.000607967,41,72
1,0.0002,0.0201321,41,72
2,0.0004,0.03973719999999999,41,72
3,0.0006,0.059201699999999996,41,72
4,0.0008,0.07880210000000001,41,72
5,0.001,0.09827380000000001,41,72
0,0.0,0.000505447,41,73
1,0.0002,0.016093299999999998,41,73
2,0.0004,0.0317502,41,73
3,0.0006,0.0473022,41,73
4,0.0008,0.06295919999999999,41,73
5,0.001,0.0785255,41,73
0,0.0,4.738580000000001,41,74
1,0.0002,10.002,41,74
2,0.0004,10.0018,41,74
3,0.0006,10.0018,41,74
4,0.0008,10.0018,41,74
5,0.001,10.0017,41,74
0,0.0,4.690119999999999,41,75
1,0.0002,10.002,41,75
2,0.0004,10.0018,41,75
3,0.0006,10.0018,41,75
4,0.0008,10.0018,41,75
5,0.001,10.0018,41,75
0,0.0,4.15912,41,76
1,0.0002,10.002,41,76
2,0.0004,10.0018,41,76
3,0.0006,10.0018,41,76
4,0.0008,10.0017,41,76
5,0.001,10.0017,41,76
0,0.0,0.21784099999999998,41,77
1,0.0002,10.0022,41,77
2,0.0004,10.0021,41,77
3,0.0006,10.0019,41,77
4,0.0008,10.0019,41,77
5,0.001,10.0019,41,77
0,0.0,5.24521e-05,41,78
1,0.0002,0.000975132,41,78
2,0.0004,0.0018549,41,78
3,0.0006,0.00268698,41,78
4,0.0008,0.00356436,41,78
5,0.001,0.0044179,41,78
0,0.0,0.185783,41,79
1,0.0002,10.0022,41,79
2,0.0004,10.0021,41,79
3,0.0006,10.002,41,79
4,0.0008,10.002,41,79
5,0.001,10.002,41,79
0,0.0,0.000104904,41,8
1,0.0002,0.00107288,41,8
2,0.0004,0.00196695,41,8
3,0.0006,0.00287294,41,8
4,0.0008,0.00379562,41,8
5,0.001,0.00468254,41,8
0,0.0,0.380375,41,80
1,0.0002,10.0022,41,80
2,0.0004,10.0021,41,80
3,0.0006,10.002,41,80
4,0.0008,10.002,41,80
5,0.001,10.002,41,80
0,0.0,9.05991e-05,41,81
1,0.0002,0.00294209,41,81
2,0.0004,0.00574827,41,81
3,0.0006,0.0085187,41,81
4,0.0008,0.011329700000000002,41,81
5,0.001,0.0141001,41,81
0,0.0,0.000152588,41,82
1,0.0002,0.00509501,41,82
2,0.0004,0.010013600000000001,41,82
3,0.0006,0.0148487,41,82
4,0.0008,0.019803,41,82
5,0.001,0.024628599999999997,41,82
0,0.0,0.240479,41,83
1,0.0002,10.0023,41,83
2,0.0004,10.0022,41,83
3,0.0006,10.002,41,83
4,0.0008,10.002,41,83
5,0.001,10.0019,41,83
0,0.0,4.25796,41,84
1,0.0002,10.002,41,84
2,0.0004,10.0018,41,84
3,0.0006,10.0018,41,84
4,0.0008,10.0018,41,84
5,0.001,10.0018,41,84
0,0.0,3.9974300000000005,41,85
1,0.0002,10.0021,41,85
2,0.0004,10.0019,41,85
3,0.0006,10.0018,41,85
4,0.0008,10.0018,41,85
5,0.001,10.0018,41,85
0,0.0,3.9377400000000002,41,86
1,0.0002,10.0021,41,86
2,0.0004,10.0018,41,86
3,0.0006,10.0018,41,86
4,0.0008,10.0018,41,86
5,0.001,10.0018,41,86
0,0.0,0.202236,41,87
1,0.0002,10.0022,41,87
2,0.0004,10.002,41,87
3,0.0006,10.002,41,87
4,0.0008,10.0019,41,87
5,0.001,10.002,41,87
0,0.0,0.255988,41,88
1,0.0002,10.0022,41,88
2,0.0004,10.0021,41,88
3,0.0006,10.0019,41,88
4,0.0008,10.0019,41,88
5,0.001,10.0019,41,88
0,0.0,0.860949,41,89
1,0.0002,10.0022,41,89
2,0.0004,10.0021,41,89
3,0.0006,10.0019,41,89
4,0.0008,10.0019,41,89
5,0.001,10.0019,41,89
0,0.0,-0.460343,41,9
1,0.0002,-0.063777,41,9
2,0.0004,-0.00843525,41,9
3,0.0006,0.0118113,41,9
4,0.0008,0.022032299999999998,41,9
5,0.001,0.0291657,41,9
0,0.0,0.41264799999999996,41,90
1,0.0002,10.0023,41,90
2,0.0004,10.0021,41,90
3,0.0006,10.002,41,90
4,0.0008,10.002,41,90
5,0.001,10.002,41,90
0,0.0,4.54965,41,91
1,0.0002,10.002,41,91
2,0.0004,10.0018,41,91
3,0.0006,10.0018,41,91
4,0.0008,10.0018,41,91
5,0.001,10.0018,41,91
0,0.0,4.52899,41,92
1,0.0002,10.002,41,92
2,0.0004,10.0017,41,92
3,0.0006,10.0017,41,92
4,0.0008,10.0017,41,92
5,0.001,10.0017,41,92
0,0.0,4.27184,41,93
1,0.0002,10.002,41,93
2,0.0004,10.0018,41,93
3,0.0006,10.0018,41,93
4,0.0008,10.0018,41,93
5,0.001,10.0018,41,93
0,0.0,4.1498,41,94
1,0.0002,10.002,41,94
2,0.0004,10.0017,41,94
3,0.0006,10.0017,41,94
4,0.0008,10.0018,41,94
5,0.001,10.0017,41,94
0,0.0,4.58344,41,95
1,0.0002,10.002,41,95
2,0.0004,10.0018,41,95
3,0.0006,10.0018,41,95
4,0.0008,10.0018,41,95
5,0.001,10.0017,41,95
0,0.0,4.13699,41,96
1,0.0002,10.002,41,96
2,0.0004,10.0018,41,96
3,0.0006,10.0018,41,96
4,0.0008,10.0018,41,96
5,0.001,10.0018,41,96
0,0.0,5.02176,46,0
1,0.0002,10.0018,46,0
2,0.0004,10.0016,46,0
3,0.0006,10.0016,46,0
4,0.0008,10.0017,46,0
5,0.001,10.0016,46,0
0,0.0,4.14773,46,1
1,0.0002,10.0021,46,1
2,0.0004,10.0019,46,1
3,0.0006,10.0018,46,1
4,0.0008,10.0018,46,1
5,0.001,10.0018,46,1
0,0.0,0.104072,46,10
1,0.0002,10.0022,46,10
2,0.0004,10.0022,46,10
3,0.0006,10.002,46,10
4,0.0008,10.002,46,10
5,0.001,10.002,46,10
0,0.0,3.22925,46,11
1,0.0002,10.0022,46,11
2,0.0004,10.0024,46,11
3,0.0006,10.0022,46,11
4,0.0008,10.0022,46,11
5,0.001,10.0021,46,11
0,0.0,0.00048399,46,12
1,0.0002,0.0169396,46,12
2,0.0004,0.0335431,46,12
3,0.0006,0.0499892,46,12
4,0.0008,0.0666118,46,12
5,0.001,0.08303880000000001,46,12
0,0.0,0.000150204,46,13
1,0.0002,0.00497103,46,13
2,0.0004,0.00975609,46,13
3,0.0006,0.0145149,46,13
4,0.0008,0.0193143,46,13
5,0.001,0.0240922,46,13
0,0.0,3.9986300000000004,46,14
1,0.0002,10.0019,46,14
2,0.0004,10.0017,46,14
3,0.0006,10.0017,46,14
4,0.0008,10.0017,46,14
5,0.001,10.0016,46,14
0,0.0,4.43881,46,15
1,0.0002,10.0019,46,15
2,0.0004,10.0018,46,15
3,0.0006,10.0018,46,15
4,0.0008,10.0017,46,15
5,0.001,10.0018,46,15
0,0.0,4.3947,46,16
1,0.0002,10.0021,46,16
2,0.0004,10.0019,46,16
3,0.0006,10.0018,46,16
4,0.0008,10.0018,46,16
5,0.001,10.0018,46,16
0,0.0,-1.92849,46,17
1,0.0002,-1.79243,46,17
2,0.0004,-1.64612,46,17
3,0.0006,-1.50116,46,17
