sample,position,xrf_avg,xrf_std,cond,cond_nan,cond_nan_pass,xrf_avg_rel,xrf_avg_rel_pass,condxrf,condxrf_pass
2,52,418165.25583772134,308577.6357640137,0.039195439688983064,0.039195439688983064,True,418165.25583772134,True,9.373193765336104e-08,True
2,53,288777.7999955564,151616.20898298747,0.0,,False,,False,,False
2,54,394027.8610944478,403146.8247268282,0.0,,False,,False,,False
2,55,528747.58381657,329598.3415969193,0.0,,False,,False,,False
2,56,359190.38414539315,119756.76549395914,0.0,,False,,False,,False
2,57,376937.94574418437,249536.9953912013,0.0,,False,,False,,False
2,58,464813.7039258815,331990.6721946772,0.0,,False,,False,,False
2,59,539874.2473727476,357877.84313549276,0.0,,False,,False,,False
2,60,561923.1709213712,355030.1295869953,0.0,,False,,False,,False
2,61,577040.1475260502,351302.7894145269,0.0,,False,,False,,False
2,62,591979.3819013975,361966.38824774866,0.0,,False,,False,,False
2,63,487333.6443822346,338063.9801425934,0.0,,False,,False,,False
2,64,302463.95165411354,222134.02115101696,0.0,,False,,False,,False
2,65,272914.30602768325,295782.6689384829,0.0,,False,,False,,False
2,66,373196.47181674774,264303.5356152342,0.0,,False,,False,,False
2,67,301495.2565042546,108378.64316297614,0.001447185303146867,0.001447185303146867,True,301495.2565042546,True,4.800026772979908e-09,True
2,68,280886.04501321947,94338.7557149704,0.001662481606719123,0.001662481606719123,True,280886.04501321947,True,5.918704884896937e-09,True
2,69,298207.02526161424,126423.79150913827,0.0019186054654546445,0.0019186054654546445,True,298207.02526161424,True,6.433803709927591e-09,True
2,70,341771.6456708657,164264.36073782213,0.0,,False,,False,,False
2,71,382572.374414006,211109.5114525779,0.0,,False,,False,,False
2,72,372272.2122242218,274558.55368704273,0.0,,False,,False,,False
2,73,336386.05612210877,327930.4962621753,0.00042850844657485215,0.00042850844657485215,True,336386.05612210877,True,1.2738591233975013e-09,True
2,74,297789.3310226843,303703.1359628123,0.0,,False,,False,,False
2,75,214908.12948521398,226577.97890387237,0.0,,False,,False,,False
2,76,248723.58861561012,186644.35433464855,0.0,,False,,False,,False
2,77,248483.636606012,116726.11111721974,0.0,,False,,False,,False
